date,country,medicine,pricing_history
2020-05-31,DJI,Cefalexin Capsule 250mg,0.03386647846969587
2020-06-30,DJI,Cefalexin Capsule 250mg,0.03375661424594194
2020-07-31,DJI,Cefalexin Capsule 250mg,0.033635227434618775
2020-08-31,DJI,Cefalexin Capsule 250mg,0.03350558247393918
2020-09-30,DJI,Cefalexin Capsule 250mg,0.0333720007764873
2020-10-31,DJI,Cefalexin Capsule 250mg,0.0332253123891447
2020-11-30,DJI,Cefalexin Capsule 250mg,0.03307472788701449
2020-12-31,DJI,Cefalexin Capsule 250mg,0.03290994379666634
2021-01-31,DJI,Cefalexin Capsule 250mg,0.03273556026518731
2021-02-28,DJI,Cefalexin Capsule 250mg,0.032569575582184526
2021-03-31,DJI,Cefalexin Capsule 250mg,0.03237617132864149
2021-04-30,DJI,Cefalexin Capsule 250mg,0.032179117529280876
2021-05-31,DJI,Cefalexin Capsule 250mg,0.03196501275752368
2021-06-30,DJI,Cefalexin Capsule 250mg,0.031747417032628754
2021-07-31,DJI,Cefalexin Capsule 250mg,0.03151155946631482
2021-08-31,DJI,Cefalexin Capsule 250mg,0.03126424393693418
2021-09-30,DJI,Cefalexin Capsule 250mg,0.031013740846727984
2021-10-31,DJI,Cefalexin Capsule 250mg,0.03074308548306086
2021-11-30,DJI,Cefalexin Capsule 250mg,0.03046948629047619
2021-12-31,DJI,Cefalexin Capsule 250mg,0.03017443881618003
2022-01-31,DJI,Cefalexin Capsule 250mg,0.02986659208704271
2022-02-28,DJI,Cefalexin Capsule 250mg,0.029577309691561138
2022-03-31,DJI,Cefalexin Capsule 250mg,0.029244352272330548
2022-04-30,DJI,Cefalexin Capsule 250mg,0.02890920037345448
2022-05-31,DJI,Cefalexin Capsule 250mg,0.028549246028386238
2022-06-30,DJI,Cefalexin Capsule 250mg,0.02818745890627572
2022-07-31,DJI,Cefalexin Capsule 250mg,0.027799455359027267
2022-08-31,DJI,Cefalexin Capsule 250mg,0.027396794035001816
2022-09-30,DJI,Cefalexin Capsule 250mg,0.0269929096559667
2022-10-31,DJI,Cefalexin Capsule 250mg,0.026560612090031285
2022-11-30,DJI,Cefalexin Capsule 250mg,0.02612753831091756
2022-12-31,DJI,Cefalexin Capsule 250mg,0.025664552226729635
2023-01-31,DJI,Cefalexin Capsule 250mg,0.025185567073990257
2023-02-28,DJI,Cefalexin Capsule 250mg,0.024738957729693617
2023-03-31,DJI,Cefalexin Capsule 250mg,0.0242287719188317
2023-04-30,DJI,Cefalexin Capsule 250mg,0.02371906202436557
2023-05-31,DJI,Cefalexin Capsule 250mg,0.023175582880042525
2023-06-30,DJI,Cefalexin Capsule 250mg,0.022633144464641812
2023-07-31,DJI,Cefalexin Capsule 250mg,0.022055319710515088
2023-08-31,DJI,Cefalexin Capsule 250mg,0.021459637365901063
2023-09-30,DJI,Cefalexin Capsule 250mg,0.020865911801962428
2023-10-31,DJI,Cefalexin Capsule 250mg,0.020234296807814967
2023-11-30,DJI,Cefalexin Capsule 250mg,0.019605288546097575
2023-12-31,DJI,Cefalexin Capsule 250mg,0.01893668862607413
2024-01-31,DJI,Cefalexin Capsule 250mg,0.018248889823788937
2024-02-29,DJI,Cefalexin Capsule 250mg,0.017587843516050458
2024-03-31,DJI,Cefalexin Capsule 250mg,0.01686211355928347
2024-04-30,DJI,Cefalexin Capsule 250mg,0.016140757560043732
2024-05-31,DJI,Cefalexin Capsule 250mg,0.015375420611760303
2018-01-31,EGY,Cefalexin Capsule 250mg,0.050392772492099565
2018-02-28,EGY,Cefalexin Capsule 250mg,0.050392516895008226
2018-03-31,EGY,Cefalexin Capsule 250mg,0.05039174170961873
2018-04-30,EGY,Cefalexin Capsule 250mg,0.05039025143103682
2018-05-31,EGY,Cefalexin Capsule 250mg,0.050387682200735424
2018-06-30,EGY,Cefalexin Capsule 250mg,0.05038394658368594
2018-07-31,EGY,Cefalexin Capsule 250mg,0.050378531032130094
2018-08-31,EGY,Cefalexin Capsule 250mg,0.050371265725251316
2018-09-30,EGY,Cefalexin Capsule 250mg,0.05036221759551576
2018-10-31,EGY,Cefalexin Capsule 250mg,0.050350518927652785
2018-11-30,EGY,Cefalexin Capsule 250mg,0.05033667128260548
2018-12-31,EGY,Cefalexin Capsule 250mg,0.05031948697741574
2019-01-31,EGY,Cefalexin Capsule 250mg,0.050299111625128616
2019-02-28,EGY,Cefalexin Capsule 250mg,0.05027773925535187
2019-03-31,EGY,Cefalexin Capsule 250mg,0.050250539801903193
2019-04-30,EGY,Cefalexin Capsule 250mg,0.050220431002155876
2019-05-31,EGY,Cefalexin Capsule 250mg,0.05018514109617182
2019-06-30,EGY,Cefalexin Capsule 250mg,0.050146693660256786
2019-07-31,EGY,Cefalexin Capsule 250mg,0.0501022610253948
2019-08-31,EGY,Cefalexin Capsule 250mg,0.05005277882149959
2019-09-30,EGY,Cefalexin Capsule 250mg,0.04999982898128517
2019-10-31,EGY,Cefalexin Capsule 250mg,0.04993961700878228
2019-11-30,EGY,Cefalexin Capsule 250mg,0.049875774355555964
2019-12-31,EGY,Cefalexin Capsule 250mg,0.04980378033810284
2020-01-31,EGY,Cefalexin Capsule 250mg,0.04972539545984204
2020-02-29,EGY,Cefalexin Capsule 250mg,0.04964604123989022
2020-03-31,EGY,Cefalexin Capsule 250mg,0.049554514926090996
2020-04-30,EGY,Cefalexin Capsule 250mg,0.04945909933017123
2020-05-31,EGY,Cefalexin Capsule 250mg,0.04935316890578131
2020-06-30,EGY,Cefalexin Capsule 250mg,0.049243304682027374
2020-07-31,EGY,Cefalexin Capsule 250mg,0.04912191787070421
2020-08-31,EGY,Cefalexin Capsule 250mg,0.048992272910024615
2020-09-30,EGY,Cefalexin Capsule 250mg,0.04885869121257273
2020-10-31,EGY,Cefalexin Capsule 250mg,0.04871200282523014
2020-11-30,EGY,Cefalexin Capsule 250mg,0.048561418323099924
2020-12-31,EGY,Cefalexin Capsule 250mg,0.04839663423275178
2021-01-31,EGY,Cefalexin Capsule 250mg,0.04822225070127275
2021-02-28,EGY,Cefalexin Capsule 250mg,0.04805626601826996
2021-03-31,EGY,Cefalexin Capsule 250mg,0.04786286176472693
2021-04-30,EGY,Cefalexin Capsule 250mg,0.04766580796536631
2021-05-31,EGY,Cefalexin Capsule 250mg,0.04745170319360911
2021-06-30,EGY,Cefalexin Capsule 250mg,0.04723410746871419
2021-07-31,EGY,Cefalexin Capsule 250mg,0.04699824990240026
2021-08-31,EGY,Cefalexin Capsule 250mg,0.046750934373019616
2021-09-30,EGY,Cefalexin Capsule 250mg,0.04650043128281342
2021-10-31,EGY,Cefalexin Capsule 250mg,0.046229775919146295
2021-11-30,EGY,Cefalexin Capsule 250mg,0.045956176726561625
2021-12-31,EGY,Cefalexin Capsule 250mg,0.04566112925226547
2022-01-31,EGY,Cefalexin Capsule 250mg,0.04535328252312815
2022-02-28,EGY,Cefalexin Capsule 250mg,0.045064000127646574
2022-03-31,EGY,Cefalexin Capsule 250mg,0.044731042708415984
2022-04-30,EGY,Cefalexin Capsule 250mg,0.044395890809539915
2022-05-31,EGY,Cefalexin Capsule 250mg,0.044035936464471674
2022-06-30,EGY,Cefalexin Capsule 250mg,0.043674149342361156
2022-07-31,EGY,Cefalexin Capsule 250mg,0.0432861457951127
2022-08-31,EGY,Cefalexin Capsule 250mg,0.04288348447108725
2022-09-30,EGY,Cefalexin Capsule 250mg,0.042479600092052136
2022-10-31,EGY,Cefalexin Capsule 250mg,0.04204730252611672
2022-11-30,EGY,Cefalexin Capsule 250mg,0.041614228747003
2022-12-31,EGY,Cefalexin Capsule 250mg,0.04115124266281507
2023-01-31,EGY,Cefalexin Capsule 250mg,0.04067225751007569
2023-02-28,EGY,Cefalexin Capsule 250mg,0.04022564816577905
2023-03-31,EGY,Cefalexin Capsule 250mg,0.03971546235491714
2023-04-30,EGY,Cefalexin Capsule 250mg,0.03920575246045101
2023-05-31,EGY,Cefalexin Capsule 250mg,0.03866227331612796
2023-06-30,EGY,Cefalexin Capsule 250mg,0.03811983490072725
2023-07-31,EGY,Cefalexin Capsule 250mg,0.037542010146600524
2023-08-31,EGY,Cefalexin Capsule 250mg,0.0369463278019865
2023-09-30,EGY,Cefalexin Capsule 250mg,0.036352602238047864
2023-10-31,EGY,Cefalexin Capsule 250mg,0.0357209872439004
2023-11-30,EGY,Cefalexin Capsule 250mg,0.03509197898218301
2023-12-31,EGY,Cefalexin Capsule 250mg,0.034423379062159566
2024-01-31,EGY,Cefalexin Capsule 250mg,0.03373558025987437
2024-02-29,EGY,Cefalexin Capsule 250mg,0.033074533952135894
2024-03-31,EGY,Cefalexin Capsule 250mg,0.03234880399536891
2024-04-30,EGY,Cefalexin Capsule 250mg,0.03162744799612917
2024-05-31,EGY,Cefalexin Capsule 250mg,0.030862111047845735
2018-01-31,GNQ,Cefalexin Capsule 250mg,0.06559218249638288
2018-02-28,GNQ,Cefalexin Capsule 250mg,0.06559192689929154
2018-03-31,GNQ,Cefalexin Capsule 250mg,0.06559115171390204
2018-04-30,GNQ,Cefalexin Capsule 250mg,0.06558966143532013
2018-05-31,GNQ,Cefalexin Capsule 250mg,0.06558709220501874
2018-06-30,GNQ,Cefalexin Capsule 250mg,0.06558335658796925
2018-07-31,GNQ,Cefalexin Capsule 250mg,0.0655779410364134
2018-08-31,GNQ,Cefalexin Capsule 250mg,0.06557067572953462
2018-09-30,GNQ,Cefalexin Capsule 250mg,0.06556162759979907
2018-10-31,GNQ,Cefalexin Capsule 250mg,0.06554992893193609
2018-11-30,GNQ,Cefalexin Capsule 250mg,0.06553608128688879
2018-12-31,GNQ,Cefalexin Capsule 250mg,0.06551889698169905
2019-01-31,GNQ,Cefalexin Capsule 250mg,0.06549852162941193
2019-02-28,GNQ,Cefalexin Capsule 250mg,0.06547714925963519
2019-03-31,GNQ,Cefalexin Capsule 250mg,0.0654499498061865
2019-04-30,GNQ,Cefalexin Capsule 250mg,0.06541984100643919
2019-05-31,GNQ,Cefalexin Capsule 250mg,0.06538455110045513
2019-06-30,GNQ,Cefalexin Capsule 250mg,0.06534610366454009
2019-07-31,GNQ,Cefalexin Capsule 250mg,0.06530167102967811
2019-08-31,GNQ,Cefalexin Capsule 250mg,0.0652521888257829
2019-09-30,GNQ,Cefalexin Capsule 250mg,0.06519923898556848
2019-10-31,GNQ,Cefalexin Capsule 250mg,0.06513902701306559
2019-11-30,GNQ,Cefalexin Capsule 250mg,0.06507518435983928
2019-12-31,GNQ,Cefalexin Capsule 250mg,0.06500319034238615
2020-01-31,GNQ,Cefalexin Capsule 250mg,0.06492480546412535
2020-02-29,GNQ,Cefalexin Capsule 250mg,0.06484545124417353
2020-03-31,GNQ,Cefalexin Capsule 250mg,0.06475392493037431
2020-04-30,GNQ,Cefalexin Capsule 250mg,0.06465850933445454
2020-05-31,GNQ,Cefalexin Capsule 250mg,0.06455257891006462
2020-06-30,GNQ,Cefalexin Capsule 250mg,0.06444271468631069
2020-07-31,GNQ,Cefalexin Capsule 250mg,0.06432132787498752
2020-08-31,GNQ,Cefalexin Capsule 250mg,0.06419168291430792
2020-09-30,GNQ,Cefalexin Capsule 250mg,0.06405810121685604
2020-10-31,GNQ,Cefalexin Capsule 250mg,0.06391141282951344
2020-11-30,GNQ,Cefalexin Capsule 250mg,0.06376082832738324
2020-12-31,GNQ,Cefalexin Capsule 250mg,0.06359604423703509
2021-01-31,GNQ,Cefalexin Capsule 250mg,0.06342166070555606
2021-02-28,GNQ,Cefalexin Capsule 250mg,0.06325567602255328
2021-03-31,GNQ,Cefalexin Capsule 250mg,0.06306227176901023
2021-04-30,GNQ,Cefalexin Capsule 250mg,0.06286521796964963
2021-05-31,GNQ,Cefalexin Capsule 250mg,0.06265111319789242
2021-06-30,GNQ,Cefalexin Capsule 250mg,0.0624335174729975
2021-07-31,GNQ,Cefalexin Capsule 250mg,0.06219765990668357
2021-08-31,GNQ,Cefalexin Capsule 250mg,0.06195034437730293
2021-09-30,GNQ,Cefalexin Capsule 250mg,0.061699841287096734
2021-10-31,GNQ,Cefalexin Capsule 250mg,0.06142918592342961
2021-11-30,GNQ,Cefalexin Capsule 250mg,0.06115558673084494
2021-12-31,GNQ,Cefalexin Capsule 250mg,0.06086053925654878
2022-01-31,GNQ,Cefalexin Capsule 250mg,0.06055269252741146
2022-02-28,GNQ,Cefalexin Capsule 250mg,0.06026341013192989
2022-03-31,GNQ,Cefalexin Capsule 250mg,0.0599304527126993
2022-04-30,GNQ,Cefalexin Capsule 250mg,0.05959530081382323
2022-05-31,GNQ,Cefalexin Capsule 250mg,0.05923534646875499
2022-06-30,GNQ,Cefalexin Capsule 250mg,0.05887355934664447
2022-07-31,GNQ,Cefalexin Capsule 250mg,0.058485555799396016
2022-08-31,GNQ,Cefalexin Capsule 250mg,0.058082894475370565
2022-09-30,GNQ,Cefalexin Capsule 250mg,0.05767901009633545
2022-10-31,GNQ,Cefalexin Capsule 250mg,0.057246712530400035
2022-11-30,GNQ,Cefalexin Capsule 250mg,0.05681363875128631
2022-12-31,GNQ,Cefalexin Capsule 250mg,0.056350652667098385
2023-01-31,GNQ,Cefalexin Capsule 250mg,0.05587166751435901
2023-02-28,GNQ,Cefalexin Capsule 250mg,0.055425058170062366
2023-03-31,GNQ,Cefalexin Capsule 250mg,0.05491487235920045
2023-04-30,GNQ,Cefalexin Capsule 250mg,0.05440516246473432
2023-05-31,GNQ,Cefalexin Capsule 250mg,0.053861683320411274
2023-06-30,GNQ,Cefalexin Capsule 250mg,0.05331924490501056
2023-07-31,GNQ,Cefalexin Capsule 250mg,0.05274142015088384
2023-08-31,GNQ,Cefalexin Capsule 250mg,0.05214573780626981
2023-09-30,GNQ,Cefalexin Capsule 250mg,0.05155201224233118
2023-10-31,GNQ,Cefalexin Capsule 250mg,0.050920397248183716
2023-11-30,GNQ,Cefalexin Capsule 250mg,0.050291388986466325
2023-12-31,GNQ,Cefalexin Capsule 250mg,0.04962278906644288
2024-01-31,GNQ,Cefalexin Capsule 250mg,0.048934990264157686
2024-02-29,GNQ,Cefalexin Capsule 250mg,0.04827394395641921
2024-03-31,GNQ,Cefalexin Capsule 250mg,0.04754821399965222
2024-04-30,GNQ,Cefalexin Capsule 250mg,0.04682685800041248
2024-05-31,GNQ,Cefalexin Capsule 250mg,0.04606152105212905
2018-01-31,ERI,Cefalexin Capsule 250mg,0.05242666952635479
2018-02-28,ERI,Cefalexin Capsule 250mg,0.05242641392926345
2018-03-31,ERI,Cefalexin Capsule 250mg,0.05242563874387395
2018-04-30,ERI,Cefalexin Capsule 250mg,0.052424148465292045
2018-05-31,ERI,Cefalexin Capsule 250mg,0.05242157923499065
2018-06-30,ERI,Cefalexin Capsule 250mg,0.05241784361794116
2018-07-31,ERI,Cefalexin Capsule 250mg,0.05241242806638532
2018-08-31,ERI,Cefalexin Capsule 250mg,0.05240516275950654
2018-09-30,ERI,Cefalexin Capsule 250mg,0.052396114629770986
2018-10-31,ERI,Cefalexin Capsule 250mg,0.05238441596190801
2018-11-30,ERI,Cefalexin Capsule 250mg,0.052370568316860704
2018-12-31,ERI,Cefalexin Capsule 250mg,0.052353384011670966
2019-01-31,ERI,Cefalexin Capsule 250mg,0.05233300865938384
2019-02-28,ERI,Cefalexin Capsule 250mg,0.0523116362896071
2019-03-31,ERI,Cefalexin Capsule 250mg,0.05228443683615842
2019-04-30,ERI,Cefalexin Capsule 250mg,0.0522543280364111
2019-05-31,ERI,Cefalexin Capsule 250mg,0.052219038130427047
2019-06-30,ERI,Cefalexin Capsule 250mg,0.05218059069451201
2019-07-31,ERI,Cefalexin Capsule 250mg,0.05213615805965002
2019-08-31,ERI,Cefalexin Capsule 250mg,0.05208667585575481
2019-09-30,ERI,Cefalexin Capsule 250mg,0.05203372601554039
2019-10-31,ERI,Cefalexin Capsule 250mg,0.0519735140430375
2019-11-30,ERI,Cefalexin Capsule 250mg,0.05190967138981119
2019-12-31,ERI,Cefalexin Capsule 250mg,0.05183767737235807
2020-01-31,ERI,Cefalexin Capsule 250mg,0.05175929249409726
2020-02-29,ERI,Cefalexin Capsule 250mg,0.051679938274145444
2020-03-31,ERI,Cefalexin Capsule 250mg,0.05158841196034622
2020-04-30,ERI,Cefalexin Capsule 250mg,0.051492996364426454
2020-05-31,ERI,Cefalexin Capsule 250mg,0.05138706594003653
2020-06-30,ERI,Cefalexin Capsule 250mg,0.0512772017162826
2020-07-31,ERI,Cefalexin Capsule 250mg,0.051155814904959435
2020-08-31,ERI,Cefalexin Capsule 250mg,0.05102616994427984
2020-09-30,ERI,Cefalexin Capsule 250mg,0.050892588246827956
2020-10-31,ERI,Cefalexin Capsule 250mg,0.05074589985948536
2020-11-30,ERI,Cefalexin Capsule 250mg,0.05059531535735515
2020-12-31,ERI,Cefalexin Capsule 250mg,0.050430531267007
2021-01-31,ERI,Cefalexin Capsule 250mg,0.05025614773552797
2021-02-28,ERI,Cefalexin Capsule 250mg,0.050090163052525186
2021-03-31,ERI,Cefalexin Capsule 250mg,0.04989675879898215
2021-04-30,ERI,Cefalexin Capsule 250mg,0.049699704999621536
2021-05-31,ERI,Cefalexin Capsule 250mg,0.049485600227864336
2021-06-30,ERI,Cefalexin Capsule 250mg,0.04926800450296941
2021-07-31,ERI,Cefalexin Capsule 250mg,0.04903214693665548
2021-08-31,ERI,Cefalexin Capsule 250mg,0.04878483140727484
2021-09-30,ERI,Cefalexin Capsule 250mg,0.048534328317068644
2021-10-31,ERI,Cefalexin Capsule 250mg,0.04826367295340152
2021-11-30,ERI,Cefalexin Capsule 250mg,0.04799007376081685
2021-12-31,ERI,Cefalexin Capsule 250mg,0.04769502628652069
2022-01-31,ERI,Cefalexin Capsule 250mg,0.04738717955738337
2022-02-28,ERI,Cefalexin Capsule 250mg,0.0470978971619018
2022-03-31,ERI,Cefalexin Capsule 250mg,0.04676493974267121
2022-04-30,ERI,Cefalexin Capsule 250mg,0.04642978784379514
2022-05-31,ERI,Cefalexin Capsule 250mg,0.0460698334987269
2022-06-30,ERI,Cefalexin Capsule 250mg,0.04570804637661638
2022-07-31,ERI,Cefalexin Capsule 250mg,0.045320042829367926
2022-08-31,ERI,Cefalexin Capsule 250mg,0.044917381505342475
2022-09-30,ERI,Cefalexin Capsule 250mg,0.04451349712630736
2022-10-31,ERI,Cefalexin Capsule 250mg,0.044081199560371945
2022-11-30,ERI,Cefalexin Capsule 250mg,0.04364812578125822
2022-12-31,ERI,Cefalexin Capsule 250mg,0.043185139697070295
2023-01-31,ERI,Cefalexin Capsule 250mg,0.04270615454433092
2023-02-28,ERI,Cefalexin Capsule 250mg,0.042259545200034276
2023-03-31,ERI,Cefalexin Capsule 250mg,0.04174935938917236
2023-04-30,ERI,Cefalexin Capsule 250mg,0.04123964949470623
2023-05-31,ERI,Cefalexin Capsule 250mg,0.040696170350383185
2023-06-30,ERI,Cefalexin Capsule 250mg,0.04015373193498247
2023-07-31,ERI,Cefalexin Capsule 250mg,0.03957590718085575
2023-08-31,ERI,Cefalexin Capsule 250mg,0.03898022483624172
2023-09-30,ERI,Cefalexin Capsule 250mg,0.03838649927230309
2023-10-31,ERI,Cefalexin Capsule 250mg,0.037754884278155626
2023-11-30,ERI,Cefalexin Capsule 250mg,0.037125876016438235
2023-12-31,ERI,Cefalexin Capsule 250mg,0.03645727609641479
2024-01-31,ERI,Cefalexin Capsule 250mg,0.0357694772941296
2024-02-29,ERI,Cefalexin Capsule 250mg,0.03510843098639112
2024-03-31,ERI,Cefalexin Capsule 250mg,0.03438270102962413
2024-04-30,ERI,Cefalexin Capsule 250mg,0.03366134503038439
2024-05-31,ERI,Cefalexin Capsule 250mg,0.03289600808210096
2018-01-31,ETH,Cefalexin Capsule 250mg,0.04253411453601269
2018-02-28,ETH,Cefalexin Capsule 250mg,0.04253385893892135
2018-03-31,ETH,Cefalexin Capsule 250mg,0.042533083753531854
2018-04-30,ETH,Cefalexin Capsule 250mg,0.04253159347494995
2018-05-31,ETH,Cefalexin Capsule 250mg,0.04252902424464855
2018-06-30,ETH,Cefalexin Capsule 250mg,0.042525288627599064
2018-07-31,ETH,Cefalexin Capsule 250mg,0.04251987307604322
2018-08-31,ETH,Cefalexin Capsule 250mg,0.04251260776916444
2018-09-30,ETH,Cefalexin Capsule 250mg,0.04250355963942889
2018-10-31,ETH,Cefalexin Capsule 250mg,0.04249186097156591
2018-11-30,ETH,Cefalexin Capsule 250mg,0.042478013326518606
2018-12-31,ETH,Cefalexin Capsule 250mg,0.04246082902132887
2019-01-31,ETH,Cefalexin Capsule 250mg,0.04244045366904174
2019-02-28,ETH,Cefalexin Capsule 250mg,0.042419081299265
2019-03-31,ETH,Cefalexin Capsule 250mg,0.04239188184581632
2019-04-30,ETH,Cefalexin Capsule 250mg,0.042361773046069
2019-05-31,ETH,Cefalexin Capsule 250mg,0.04232648314008495
2019-06-30,ETH,Cefalexin Capsule 250mg,0.04228803570416991
2019-07-31,ETH,Cefalexin Capsule 250mg,0.042243603069307925
2019-08-31,ETH,Cefalexin Capsule 250mg,0.042194120865412715
2019-09-30,ETH,Cefalexin Capsule 250mg,0.04214117102519829
2019-10-31,ETH,Cefalexin Capsule 250mg,0.042080959052695405
2019-11-30,ETH,Cefalexin Capsule 250mg,0.04201711639946909
2019-12-31,ETH,Cefalexin Capsule 250mg,0.04194512238201597
2020-01-31,ETH,Cefalexin Capsule 250mg,0.041866737503755164
2020-02-29,ETH,Cefalexin Capsule 250mg,0.041787383283803346
2020-03-31,ETH,Cefalexin Capsule 250mg,0.04169585697000412
2020-04-30,ETH,Cefalexin Capsule 250mg,0.041600441374084356
2020-05-31,ETH,Cefalexin Capsule 250mg,0.04149451094969443
2020-06-30,ETH,Cefalexin Capsule 250mg,0.0413846467259405
2020-07-31,ETH,Cefalexin Capsule 250mg,0.04126325991461734
2020-08-31,ETH,Cefalexin Capsule 250mg,0.04113361495393774
2020-09-30,ETH,Cefalexin Capsule 250mg,0.04100003325648586
2020-10-31,ETH,Cefalexin Capsule 250mg,0.040853344869143264
2020-11-30,ETH,Cefalexin Capsule 250mg,0.04070276036701305
2020-12-31,ETH,Cefalexin Capsule 250mg,0.0405379762766649
2021-01-31,ETH,Cefalexin Capsule 250mg,0.040363592745185875
2021-02-28,ETH,Cefalexin Capsule 250mg,0.04019760806218309
2021-03-31,ETH,Cefalexin Capsule 250mg,0.04000420380864005
2021-04-30,ETH,Cefalexin Capsule 250mg,0.03980715000927944
2021-05-31,ETH,Cefalexin Capsule 250mg,0.03959304523752224
2021-06-30,ETH,Cefalexin Capsule 250mg,0.039375449512627315
2021-07-31,ETH,Cefalexin Capsule 250mg,0.03913959194631338
2021-08-31,ETH,Cefalexin Capsule 250mg,0.03889227641693274
2021-09-30,ETH,Cefalexin Capsule 250mg,0.038641773326726546
2021-10-31,ETH,Cefalexin Capsule 250mg,0.03837111796305942
2021-11-30,ETH,Cefalexin Capsule 250mg,0.03809751877047475
2021-12-31,ETH,Cefalexin Capsule 250mg,0.03780247129617859
2022-01-31,ETH,Cefalexin Capsule 250mg,0.03749462456704127
2022-02-28,ETH,Cefalexin Capsule 250mg,0.0372053421715597
2022-03-31,ETH,Cefalexin Capsule 250mg,0.03687238475232911
2022-04-30,ETH,Cefalexin Capsule 250mg,0.03653723285345304
2022-05-31,ETH,Cefalexin Capsule 250mg,0.0361772785083848
2022-06-30,ETH,Cefalexin Capsule 250mg,0.03581549138627428
2022-07-31,ETH,Cefalexin Capsule 250mg,0.03542748783902583
2022-08-31,ETH,Cefalexin Capsule 250mg,0.03502482651500038
2022-09-30,ETH,Cefalexin Capsule 250mg,0.03462094213596526
2022-10-31,ETH,Cefalexin Capsule 250mg,0.03418864457002985
2022-11-30,ETH,Cefalexin Capsule 250mg,0.03375557079091612
2022-12-31,ETH,Cefalexin Capsule 250mg,0.0332925847067282
2023-01-31,ETH,Cefalexin Capsule 250mg,0.03281359955398882
2023-02-28,ETH,Cefalexin Capsule 250mg,0.03236699020969218
2023-03-31,ETH,Cefalexin Capsule 250mg,0.03185680439883026
2023-04-30,ETH,Cefalexin Capsule 250mg,0.03134709450436413
2023-05-31,ETH,Cefalexin Capsule 250mg,0.030803615360041087
2023-06-30,ETH,Cefalexin Capsule 250mg,0.030261176944640374
2023-07-31,ETH,Cefalexin Capsule 250mg,0.02968335219051365
2023-08-31,ETH,Cefalexin Capsule 250mg,0.029087669845899625
2023-09-30,ETH,Cefalexin Capsule 250mg,0.02849394428196099
2023-10-31,ETH,Cefalexin Capsule 250mg,0.027862329287813528
2023-11-30,ETH,Cefalexin Capsule 250mg,0.027233321026096137
2023-12-31,ETH,Cefalexin Capsule 250mg,0.026564721106072692
2024-01-31,ETH,Cefalexin Capsule 250mg,0.0258769223037875
2024-02-29,ETH,Cefalexin Capsule 250mg,0.02521587599604902
2024-03-31,ETH,Cefalexin Capsule 250mg,0.024490146039282033
2024-04-30,ETH,Cefalexin Capsule 250mg,0.023768790040042294
2024-05-31,ETH,Cefalexin Capsule 250mg,0.023003453091758864
2018-01-31,GAB,Cefalexin Capsule 250mg,0.05547502875523325
2018-02-28,GAB,Cefalexin Capsule 250mg,0.05547477315814191
2018-03-31,GAB,Cefalexin Capsule 250mg,0.05547399797275241
2018-04-30,GAB,Cefalexin Capsule 250mg,0.0554725076941705
2018-05-31,GAB,Cefalexin Capsule 250mg,0.055469938463869106
2018-06-30,GAB,Cefalexin Capsule 250mg,0.05546620284681962
2018-07-31,GAB,Cefalexin Capsule 250mg,0.055460787295263776
2018-08-31,GAB,Cefalexin Capsule 250mg,0.055453521988385
2018-09-30,GAB,Cefalexin Capsule 250mg,0.055444473858649444
2018-10-31,GAB,Cefalexin Capsule 250mg,0.05543277519078647
2018-11-30,GAB,Cefalexin Capsule 250mg,0.05541892754573916
2018-12-31,GAB,Cefalexin Capsule 250mg,0.055401743240549424
2019-01-31,GAB,Cefalexin Capsule 250mg,0.0553813678882623
2019-02-28,GAB,Cefalexin Capsule 250mg,0.055359995518485555
2019-03-31,GAB,Cefalexin Capsule 250mg,0.055332796065036875
2019-04-30,GAB,Cefalexin Capsule 250mg,0.05530268726528956
2019-05-31,GAB,Cefalexin Capsule 250mg,0.055267397359305505
2019-06-30,GAB,Cefalexin Capsule 250mg,0.05522894992339047
2019-07-31,GAB,Cefalexin Capsule 250mg,0.05518451728852848
2019-08-31,GAB,Cefalexin Capsule 250mg,0.05513503508463327
2019-09-30,GAB,Cefalexin Capsule 250mg,0.05508208524441885
2019-10-31,GAB,Cefalexin Capsule 250mg,0.05502187327191596
2019-11-30,GAB,Cefalexin Capsule 250mg,0.054958030618689646
2019-12-31,GAB,Cefalexin Capsule 250mg,0.054886036601236525
2020-01-31,GAB,Cefalexin Capsule 250mg,0.05480765172297572
2020-02-29,GAB,Cefalexin Capsule 250mg,0.0547282975030239
2020-03-31,GAB,Cefalexin Capsule 250mg,0.05463677118922468
2020-04-30,GAB,Cefalexin Capsule 250mg,0.05454135559330491
2020-05-31,GAB,Cefalexin Capsule 250mg,0.05443542516891499
2020-06-30,GAB,Cefalexin Capsule 250mg,0.054325560945161055
2020-07-31,GAB,Cefalexin Capsule 250mg,0.05420417413383789
2020-08-31,GAB,Cefalexin Capsule 250mg,0.054074529173158296
2020-09-30,GAB,Cefalexin Capsule 250mg,0.053940947475706415
2020-10-31,GAB,Cefalexin Capsule 250mg,0.05379425908836382
2020-11-30,GAB,Cefalexin Capsule 250mg,0.053643674586233606
2020-12-31,GAB,Cefalexin Capsule 250mg,0.05347889049588546
2021-01-31,GAB,Cefalexin Capsule 250mg,0.05330450696440643
2021-02-28,GAB,Cefalexin Capsule 250mg,0.053138522281403644
2021-03-31,GAB,Cefalexin Capsule 250mg,0.05294511802786061
2021-04-30,GAB,Cefalexin Capsule 250mg,0.052748064228499994
